面积,直径,周长,形状因子,椭圆宽度,椭圆高度,椭圆方向角,椭圆因子,规则度,总凹陷深度,最大凹陷深度,凹陷数目,凹陷角度,凹陷椭圆夹角,重叠系数1,重叠系数2,平均半径,最大半径,最小半径,半径方差,球形度,eccentricity,elongation,freq_low_fft,freq_high_fft,FFT_Harmon1,FFT_Harmon2,FFT_Harmon3,FFT_Harmon4,FFT_Harmon5,FFT_Harmon6,FFT_Harmon7,FFT_Harmon8,FFT_Harmon9,FFT_Harmon10,FFT_Harmon11,FFT_Harmon12,FFT_Harmon13,FFT_Harmon14,FFT_Harmon15,FFT_Harmon16,FFT_Harmon17,FFT_Harmon18,FFT_Harmon19,FFT_Harmon20,FFT_Harmon21,FFT_Harmon22,FFT_Harmon23,FFT_Harmon24,FFT_Harmon25,FFT_Harmon26,FFT_Harmon27,FFT_Harmon28,FFT_Harmon29,FFT_Harmon30,FFT_Harmon31,平均灰度,灰度方差,灰度标准差,灰度标准误,灰度扭斜度,灰度峰态,平均光密度,光密度方差,光密度标准差,光密度标准误,光密度扭斜度,光密度峰态,积分光密度,边缘梯度,轮廓H1,轮廓H2,轮廓H3,轮廓H4,轮廓H5,轮廓H6,轮廓H7,DNAH1,DNAH2,DNAH3,DNAH4,DNAH5,DNAH6,DNAH7,红色H1,红色H2,红色H3,红色H4,红色H5,红色H6,红色H7,绿色H1,绿色H2,绿色H3,绿色H4,绿色H5,绿色H6,绿色H7,蓝色H1,蓝色H2,蓝色H3,蓝色H4,蓝色H5,蓝色H6,蓝色H7,角度二阶矩,对比度,相关系数,反差矩,熵,小梯度优势,大梯度优势,灰度分布不均匀性,梯度分布不均匀性,灰度熵,梯度熵,惯性,DarkLengthMean,DarkLengthVari,DarkLengthStd,DarkLengthCV,DarkLengthSkewness,DarkLengthKurtosis,DarkDistMean,DarkDistVari,DarkDistStd,DarkDistCV,DarkDistSkewness,DarkDistKurtosis,DarkGreyMean,DarkGreyVari,DarkGreyStd,DarkGreyCV,DarkGreySkewness,DarkGreyKurtosis,DarkODMean,DarkODVari,DarkODStd,DarkODCV,DarkODSkewness,DarkODKurtosis,BrightLengthMean,BrightLengthVari,BrightLengthStd,BrightLengthCV,BrightLengthSkewness,BrightLengthKurtosis,BrightDistMean,BrightDistVari,BrightDistStd,BrightDistCV,BrightDistSkewness,BrightDistKurtosis,BrightGreyMean,BrightGreyVari,BrightGreyStd,BrightGreyCV,BrightGreySkewness,BrightGreyKurtosis,BrightODMean,BrightODVari,BrightODStd,BrightODCV,BrightODSkewness,BrightODKurtosis,DarkReletiveLengthMean,DarkReletiveLengthVari,DarkReletiveLengthStd,DarkReletiveDistMean,DarkReletiveDistVari,DarkReletiveDistStd,BrightReletiveLengthMean,BrightReletiveLengthVari,BrightReletiveLengthStd,BrightReletiveDistMean,BrightReletiveDistVari,BrightReletiveDistStd,DarkArea,DarkIOD,DarkAreaRatio,DarkDNARatio,BrightArea,BrightIOD,BrightAreaRatio,BrightDNARatio,BrightDarkGreyRatio,BrightDarkODRatio,BrightDarkLengthRatio,BrightDarkDistRatio,dnaIndex,归一角度二阶矩,归一对比度,归一相关系数,归一反差矩,归一熵,归一小梯度优势,归一大梯度优势,归一灰度分布不均匀性,归一梯度分布不均匀性,归一灰度熵,归一梯度熵,归一惯性,裸核指数,核红色最大光密度,核绿色最大光密度,核蓝色最大光密度,核黄色最大光密度,核色度平均值,核饱和度平均值,核色度方差,核饱和方差,胞浆红色光密度,胞浆绿色光密度,胞浆红绿光密度比,胞浆平均半径,胞浆最大半径,胞浆最小半径,核浆比,细胞长宽比,核偏心度,胞浆厚度平均值,胞浆厚度最大值,胞浆厚度最小值,斑点系数,归一胞浆厚度,核DAB积分强度,核DAB平均强度,浆DAB平均强度,label
76.9946,9.90114,38.3303,0.658527,9.46043,10.7773,102.401,0.959053,7.38289,4.58968,1.83616,2,5.71301,96.6883,1.09365,0.024038,4.95644,6.12644,3.60311,0.878426,0.588124,1.07045,1.12552,0.947759,0.402626,0.590841,0.215844,0.16839,0.229641,0.053382,0.10318,0.298735,0.179635,0.169624,0.219852,0.067408,0.14245,0.183813,0.159187,0.171036,0.151083,0.119382,0.133852,0.137732,0.183483,0.14968,0.168195,0.134518,0.105922,0.129389,0.130652,0.123749,0.13035,0.130941,0.087959,0.103788,80.6035,448.693,21.1824,0.262797,0.488772,-0.859772,0.315135,0.012678,0.112597,0.357296,-0.144755,-1.07345,25.2359,0.335345,20.9692,7.9099,0.97378,0.009859,0.000931,-0.002286,0.000355,0.002584,0,0,0,0,0,0,0.001482,0,0,0,0,0,0,0.001914,0,0,0,0,0,0,0.002594,0,0,0,0,0,0,0.121732,0.440873,0.536199,0.806126,1.06627,0.060747,89.1909,140.285,47.068,0.68882,1.1564,24.39,1.19508,0.648814,0.80549,0.674007,1.10353,0.48522,2.04421,1.50558,1.22702,0.600242,1.06154,0.685887,66.724,195.824,13.9937,0.209725,0.838839,-0.161161,0.527019,0.007525,0.086744,0.164594,-0.492482,-0.560338,0.995084,0.435238,0.659726,0.662986,0.805293,-0.060653,2.95392,4.85124,2.20255,0.745639,0.985154,0.300378,102.877,252.096,15.8775,0.154336,-0.246064,-0.680766,0.335531,0.004886,0.069897,0.208317,0.542392,-0.472223,0.136196,0.008427,0.091797,0.232967,0.019554,0.139837,0.113404,0.005653,0.075185,0.336642,0.063008,0.251013,24.6794,13.0065,0.320534,0.515398,20.8232,6.98684,0.270451,0.276862,1.54182,0.636657,0.832653,1.44502,3.1456,0.086816,1.17561,0.402058,0.675064,1.26116,0.025762,140.639,145.728,89.2492,0.710845,1.02951,24.2751,0.06,1.13632,0.878046,0.634853,0.636822,4.53452,141.681,4.51214,22.9699,0.441323,0.267548,1.64951,29.2124,39.4375,6.09489,0.319791,1.16406,1.82051,22.2678,33.7011,0,0.964655,23.6892,0,0,0,1
36.6335,6.82959,30.6888,0.488782,5.17509,9.95889,148.248,0.90272,3.65908,3.84939,1.86432,3,-90.038,238.286,1.27275,0.722222,3.40791,5.17069,1.13375,3.19663,0.219265,1.09734,1.39348,1.85779,0.454859,1.01598,0.476214,0.493453,0.092892,0.250546,0.066091,0.055131,0.203005,0.14317,0.235089,0.243718,0.193725,0.191329,0.167737,0.216642,0.108814,0.16011,0.120296,0.158217,0.22322,0.213882,0.165342,0.113802,0.046854,0.073695,0.091557,0.097382,0.070561,0.035924,0.027996,0.029485,125.803,188.784,13.7399,0.109218,-0.564957,1.20349,0.112588,0.002505,0.050048,0.444521,1.07652,2.26341,4.3271,0.512981,26.407,223.074,11.8308,2.09762,10.0728,30.5627,-1.0895,0.005974,1.1e-05,0,0,0,0,0,0.002913,3e-06,0,0,0,0,0,0.004738,7e-06,0,0,0,0,0,0.006017,1.2e-05,0,0,0,0,0,0.155681,0.52474,0.81213,0.779886,0.980474,0.048057,97.3097,100.413,25.5032,0.56777,1.13786,21.7742,1.04996,0.503953,0.709896,0.676118,1.18528,0.574484,1.56555,0.571627,0.75606,0.482936,1.18052,1.49496,112.068,152.799,12.3612,0.110301,-0.848005,0.053045,0.295767,0.002587,0.050866,0.171979,1.07027,0.428389,0.76684,0.162713,0.403378,0.526026,1.24137,2.46915,1.60671,0.765006,0.874646,0.54437,0.007074,-1.03287,137.5,82.6954,9.0937,0.066136,0.559238,-0.367094,0.205042,0.000802,0.028322,0.138128,-0.434324,-0.524815,0.173474,0.013757,0.117289,0.258659,0.015604,0.124916,0.126697,0.004442,0.066646,0.26546,0.020883,0.144508,11.3114,3.34553,0.308772,0.773158,12.3397,2.53016,0.336842,0.584724,1.22693,0.693257,0.730352,1.02629,0.539363,0.059945,1.65167,0.298892,0.595754,1.37178,0.01225,187.19,66.5161,95.5936,0.740878,0.8075,36.9903,0,0.69118,0.516348,0.385351,0.387312,6.11705,120.833,3.57208,16.536,0.237284,0.115932,2.04676,21.0776,39.4375,8.96307,0.292396,1.42991,0.422222,15.8467,34.0597,2.15114,1,15.8467,0,0,0,0
31.1706,6.29982,23.6054,0.702944,4.47475,9.14912,129.757,0.966942,3.96976,2.03389,0.368917,1,-63.4618,193.219,1.13373,0.095833,3.35303,4.87644,1.79261,2.11161,0.367607,1.10024,1.34313,1.67039,0.159295,0.849776,0.372342,0.475674,0.223214,0.242796,0.071615,0.070712,0.195134,0.184558,0.207189,0.130779,0.09212,0.05402,0.141528,0.13733,0.124115,0.078605,0.040663,0.062319,0.100284,0.12344,0.099315,0.050307,0.049083,0.018861,0.100574,0.081044,0.079119,0.03548,0.005424,0.009617,110.117,416.265,20.4026,0.185281,1.26522,1.31116,0.202899,0.005557,0.074544,0.367393,-0.827815,0.397665,6.46793,0.661932,25.8781,246.052,0.632512,0.141226,0.041508,2.18772,-0.005749,0.004513,7e-06,0,0,0,0,0,0.002443,2e-06,0,0,0,0,0,0.003426,4e-06,0,0,0,0,0,0.004538,7e-06,0,0,0,0,0,0.143381,0.75259,0.531737,0.746104,1.06196,0.059496,121.785,74.7931,35.5594,0.640166,1.04197,27.4023,0.968011,0.2449,0.494873,0.511227,0.736481,0.242569,1.2962,0.874853,0.935336,0.7216,1.35155,0.686575,96.9091,106.476,10.3187,0.106478,0.364926,-0.365497,0.358464,0.002105,0.045875,0.127977,-0.13978,-0.563112,0.645341,0.07577,0.275264,0.42654,0.372134,-1.13094,3.82424,1.7674,1.32944,0.347634,-0.588386,-1.41962,136.443,420.684,20.5106,0.150324,0.244556,-1.16377,0.212281,0.004242,0.065131,0.306817,-0.063004,-1.1829,0.173384,0.007857,0.088638,0.232166,0.028067,0.167531,0.115589,0.002431,0.049303,0.684972,0.056701,0.23812,11.3114,4.05472,0.362887,0.626897,7.84085,1.66446,0.251546,0.257341,1.40795,0.592195,0.666667,2.95036,0.806213,0.061924,2.24389,0.217588,0.574918,1.43363,0.01816,165.904,50.6322,63.0613,0.81372,0.89389,30.0421,0,0.812913,0.543082,0.414973,0.416934,0.294357,115.198,4.46777,22.0118,0.126788,0.07798,1.6259,30.7899,39.4375,8.24602,0.255189,1,3.78261,25.7097,35.8523,2.86818,1,25.7097,0,0,0,0
24.6151,5.5983,22.5403,0.608805,5.11472,7.21299,150.133,0.847362,3.64539,3.0463,1.28269,2,56.3337,93.7989,1.06223,0.080357,2.96606,4.49228,2.18081,0.794362,0.485457,1.1196,1.08209,1.12127,0.178604,0.21188,0.343807,0.22834,0.146574,0.212666,0.138684,0.099938,0.287513,0.038249,0.227157,0.071828,0.105697,0.114783,0.121474,0.143684,0.102845,0.106086,0.060433,0.054575,0.138227,0.053832,0.149425,0.063776,0.074982,0.080363,0.050089,0.098015,0.045724,0.088864,0.037627,0.035144,99.8663,436.187,20.8851,0.20913,1.21508,1.22957,0.249645,0.007053,0.083984,0.336415,-0.763437,0.022851,6.48197,0.793452,21.0636,16.8678,2.56937,0.037245,0.007667,0.051479,0.008381,0.0033,0,0,0,0,0,0,0.00191,0,0,0,0,0,0,0.002448,0,0,0,0,0,0,0.003317,0,0,0,0,0,0,0.101505,0.987061,0.467707,0.693541,1.15176,0.029521,134.086,51.3524,29.9714,0.674796,1.02685,33.4667,1.24629,0.65065,0.806629,0.647222,2.0143,5.4552,1.28471,0.781477,0.884012,0.688104,0.830639,-0.717181,83.3659,40.4078,6.35671,0.076251,0.592328,-0.36887,0.422654,0.001061,0.032569,0.077058,-0.452053,-0.55881,0.746922,0.200259,0.447503,0.59913,1.14703,0.631974,1.87697,1.77591,1.33263,0.709991,0.501699,-0.875588,120.672,261.208,16.1619,0.133933,0.697376,-0.609752,0.264491,0.003178,0.056372,0.213133,-0.512668,-0.734918,0.2512,0.026433,0.162582,0.258942,0.031748,0.178179,0.150548,0.008136,0.090198,0.378318,0.072147,0.268602,10.5402,4.45484,0.428198,0.687266,8.22647,2.17583,0.334204,0.335674,1.4475,0.625787,0.599315,1.46101,0.807963,0.043861,2.93714,0.170469,0.534137,1.52696,0.016759,181.595,34.5048,64.781,0.851841,0.803309,33.1762,0,0.853031,0.643453,0.463579,0.465539,3.31187,120.619,6.6306,20.1768,0.194419,0.095437,2.03715,36.1534,39.4375,13.2653,0.205292,1.20219,0.549296,31.3241,35.1352,8.24602,1,31.3241,0,0,0,0
28.407,6.01406,20.8962,0.817498,5.27451,7.05376,150.961,0.969676,4.61176,1.97776,0,0,0,150.961,1.16474,0.044643,3.07469,4.18106,2.53514,0.531387,0.606339,1.12259,1.12098,1.03302,0.210486,0.327167,0.32601,0.214865,0.259275,0.18521,0.170699,0.142087,0.141533,0.151622,0.155047,0.128158,0.13565,0.114328,0.13254,0.134367,0.133927,0.105629,0.119639,0.075104,0.116645,0.092319,0.098431,0.094855,0.070559,0.0818,0.071951,0.078846,0.068937,0.061186,0.050864,0.054396,81.8502,162.615,12.7521,0.155797,0.534367,0.849092,0.222489,0.004518,0.067213,0.302095,0.022714,0.357267,6.49185,0.738125,21.6415,45.0307,1.39824,0.027894,0.00428,0.14082,0.002693,0.002867,1e-06,0,0,0,0,0,0.001551,0,0,0,0,0,0,0.002054,0,0,0,0,0,0,0.002879,1e-06,0,0,0,0,0,0.185018,0.525141,0.873881,0.797838,0.910754,0.065469,88.469,78.531,23.5044,0.537955,1.07002,27.3009,1.22319,0.707907,0.841372,0.687848,1.30964,1.10882,1.30861,0.910256,0.954073,0.729075,0.903449,-0.201007,68.625,52.3651,7.23637,0.105448,-0.100144,-1.11083,0.508359,0.002154,0.046414,0.091303,0.245975,-1.01006,0.631683,0.242999,0.492949,0.780375,2.25981,4.79366,2.34419,2.13407,1.46084,0.623178,-0.015818,-1.02872,97.4727,108.774,10.4295,0.106999,0.860996,-0.569729,0.355865,0.002008,0.044811,0.125923,-0.758835,-0.770246,0.2295,0.02492,0.157861,0.245526,0.032043,0.179007,0.118519,0.008554,0.092489,0.439825,0.075125,0.274089,8.22647,4.182,0.289593,0.644192,7.06962,2.51583,0.248869,0.387536,1.42037,0.700026,0.51642,1.79136,0.809195,0.081215,1.41646,0.344856,0.646778,1.25965,0.028642,148.58,52.2832,37.2035,0.716161,1.00998,29.9292,0,1.08912,0.810944,0.57354,0.575501,3.69164,153.903,5.69334,16.518,0.293408,0.188235,1.55873,34.9309,39.4375,6.45341,0.20076,1,5.11111,29.89,35.1352,1.79261,1,29.89,0,0,0,0
28.8569,6.0615,22.8883,0.69218,4.14923,9.24332,135.128,0.95556,3.71782,1.84554,0.298309,1,8.13354,126.994,1.18128,0.051653,3.23716,4.87644,1.79261,2.27431,0.367607,1.10289,1.4137,1.75317,0.204059,0.913364,0.255772,0.548046,0.253375,0.319714,0.132347,0.03898,0.097252,0.205878,0.15964,0.138608,0.134502,0.068041,0.100101,0.194832,0.106386,0.114494,0.099294,0.052259,0.085116,0.14543,0.095187,0.074666,0.092168,0.034261,0.071768,0.096413,0.063489,0.05097,0.055092,0.017882,69.9304,297.436,17.2463,0.246621,1.04472,0.880311,0.221189,0.009786,0.098924,0.447236,-0.401753,-0.407565,6.5392,0.208929,27.4728,325.467,2.16823,0.191385,0.013251,-0.028062,-0.058406,0.002906,4e-06,0,0,0,0,0,0.001674,1e-06,0,0,0,0,0,0.002176,2e-06,0,0,0,0,0,0.002915,4e-06,0,0,0,0,0,0.160467,0.437385,0.740508,0.800816,0.977339,0.050119,95.0747,69.0747,18.2033,0.619697,1.15604,27.8133,1.29068,0.492506,0.701788,0.543734,0.254498,-0.420414,1.34873,0.448661,0.669821,0.496632,0.280904,-0.810235,57,74.1841,8.61302,0.151106,0.667255,-0.297128,0.591247,0.004061,0.063722,0.107776,-0.415133,-0.744022,0.761861,0.152104,0.390005,0.511911,1.14309,1.88921,3.34621,1.31752,1.14783,0.343025,-1.3876,0.74682,88.5972,242.216,15.5633,0.175663,0.71848,-0.488392,0.401281,0.005402,0.073496,0.183154,-0.473404,-0.811714,0.240267,0.017067,0.130641,0.251073,0.015548,0.124691,0.141824,0.005271,0.072601,0.622915,0.045657,0.213675,9.89747,5.85185,0.342984,0.894888,9.25477,3.71377,0.320713,0.567924,1.55434,0.678704,0.590278,2.48101,0.815097,0.105001,0.967348,0.44223,0.703919,1.18629,0.042518,150.784,55.4481,43.3983,0.711356,0.991145,25.6846,0,1.14027,0.895265,0.672294,0.674255,2.99565,162.283,7.23166,15.3739,0.395179,0.245105,1.61229,35.9096,39.4375,16.1335,0.257817,1,0.774194,30.9656,35.8523,11.8312,1,30.9656,0,0,0,0
26.2861,5.7852,21.7003,0.701445,4.02437,8.6323,37.6604,0.960963,3.59671,1.55735,0,0,0,37.6604,1.17337,0.214286,3.10475,4.59133,1.29267,2.0103,0.281546,1.11544,1.35296,2.24085,0.22278,0.80185,0.573485,0.45596,0.15002,0.347319,0.045751,0.148071,0.241986,0.083072,0.184386,0.176877,0.042261,0.162799,0.124299,0.086623,0.139452,0.136065,0.05894,0.139211,0.125699,0.085223,0.122327,0.10721,0.033022,0.089442,0.065273,0.021246,0.081041,0.053878,0.022792,0.078256,86.5762,233.213,15.2713,0.176391,1.04981,0.983127,0.256345,0.005253,0.072475,0.282724,-0.616409,0.078905,6.91954,0.307143,27.2086,313.279,3.79946,0.477367,0.410306,3.22322,-0.506863,0.003762,6e-06,0,0,0,0,0,0.001935,2e-06,0,0,0,0,0,0.002822,3e-06,0,0,0,0,0,0.003778,6e-06,0,0,0,0,0,0.145378,0.832352,0.605797,0.723981,0.990719,0.035818,135.038,68.23,34.7183,0.560814,0.996264,41.3099,1.22922,0.508645,0.713194,0.5802,1.31697,1.44946,1.18588,0.419233,0.647482,0.545992,1.22105,0.683152,74.3516,31.6308,5.62413,0.075642,-0.079908,-0.440853,0.472375,0.001099,0.033145,0.070166,0.253427,-0.366949,0.592342,0.053854,0.232065,0.391775,0.474725,-0.540425,1.95558,0.909118,0.953477,0.487568,0.52971,-1.02717,106.855,156.831,12.5232,0.117199,0.683861,-0.062787,0.316456,0.00246,0.0496,0.156735,-0.464726,-0.55948,0.239754,0.01935,0.139105,0.231301,0.015949,0.126289,0.115534,0.002049,0.045263,0.381427,0.034585,0.185972,11.697,5.52537,0.444988,0.798517,7.06962,2.23722,0.268949,0.32332,1.43715,0.669926,0.481884,1.64905,0.862505,0.05003,2.77724,0.181929,0.534169,1.45527,0.014889,195.376,39.6009,76.6338,0.806196,0.745216,39.1174,0,1.08912,0.774221,0.524848,0.526809,0.323807,160.205,6.81522,16.5056,0.513581,0.340943,1.50635,33.9234,39.4375,8.60455,0.23839,1,1.97297,29.1049,36.2108,4.6608,1,29.1049,0,0,0,0
41.1966,7.24246,25.4085,0.801862,6.12654,8.8225,53.3363,0.967962,5.39224,1.85202,0.304217,2,-53.1526,106.489,1.05089,0.186154,3.70223,4.98076,2.53514,1.13961,0.508987,1.10289,1.18074,2.07486,0.229986,0.581531,0.621461,0.276747,0.30358,0.282733,0.023632,0.176292,0.104465,0.159884,0.202164,0.16922,0.119141,0.156941,0.11013,0.115938,0.108353,0.134473,0.075193,0.118645,0.10564,0.083472,0.115571,0.117288,0.056749,0.113551,0.063851,0.048826,0.090446,0.05428,0.061898,0.068028,104.051,114.175,10.6853,0.102692,0.988016,0.392452,0.172439,0.00184,0.042891,0.248732,-0.776718,0.049727,7.35879,0.339286,22.1046,60.0041,2.78928,0.084971,0.034645,0.447665,-0.020464,0.003884,2e-06,0,0,0,0,0,0.001636,0,0,0,0,0,0,0.003075,1e-06,0,0,0,0,0,0.003906,2e-06,0,0,0,0,0,0.293621,0.36059,1.37753,0.835898,0.72877,0.128803,67.8471,150.015,25.8502,0.425811,1.14752,18.4985,1.1652,0.818734,0.90484,0.776554,2.10002,5.49054,2.01029,2.21219,1.48734,0.739866,1.35324,1.51352,93.9195,13.005,3.60624,0.038397,-0.160065,-0.644711,0.369985,0.000281,0.016749,0.04527,0.231499,-0.591589,0.699973,0.083244,0.28852,0.412188,0.726633,0.699108,2.97062,2.04437,1.42982,0.48132,-0.757647,1.83277,120.581,55.2347,7.432,0.061635,0.029187,-0.472345,0.26196,0.000721,0.026842,0.102468,0.103149,-0.511325,0.181539,0.019874,0.140975,0.313204,0.053698,0.231729,0.109056,0.002021,0.044952,0.462824,0.049625,0.222766,11.1829,4.13749,0.271451,0.562251,9.51185,2.49172,0.230889,0.338605,1.28388,0.708029,0.600733,1.47771,0.917257,0.106636,0.928832,0.534802,0.703856,1.12304,0.043741,133.294,88.3211,39.9541,0.634215,1.07541,24.4679,0,0.946452,0.503574,0.39015,0.392111,6.81325,171.012,2.65496,9.53294,0.299317,0.14891,2.01005,26.1471,39.4375,10.7557,0.259031,1,2.66667,20.5398,34.0597,5.73636,1,20.5398,0,0,0,0
22.5585,5.35933,19.3752,0.755122,4.1354,7.11215,174.065,0.974083,3.63903,1.75345,0,0,0,174.065,1.12752,0.051653,2.74511,3.65623,1.79261,0.924399,0.49029,1.14346,1.28063,0.756802,0.266368,0.609632,0.254228,0.068644,0.234902,0.141988,0.120238,0.140519,0.167031,0.158484,0.198564,0.144259,0.141687,0.129568,0.151417,0.148071,0.144959,0.139999,0.097594,0.123353,0.128206,0.114194,0.13049,0.087545,0.084053,0.075305,0.086333,0.08474,0.083654,0.068744,0.050987,0.051249,81.2849,604.721,24.5911,0.302529,1.20554,0.413862,0.327213,0.01398,0.118236,0.361342,-0.813153,-0.321482,7.52865,0.504167,24.0726,158.682,1.01021,0.082467,0.02095,0.713865,0.01218,0.002828,2e-06,0,0,0,0,0,0.001497,1e-06,0,0,0,0,0,0.002049,1e-06,0,0,0,0,0,0.002839,2e-06,0,0,0,0,0,0.117182,1.36226,0.343869,0.670501,1.17377,0.06532,147.973,44.7692,48.9011,0.703538,0.825154,51.4341,1.32087,0.514906,0.717569,0.543254,-0.02394,-0.948335,0.841749,0.065539,0.256007,0.304137,1.00186,0.983925,64.7294,51.0809,7.14709,0.110415,0.33601,0.33035,0.533925,0.00229,0.047858,0.089635,0.042262,0.452312,0.67721,0.043686,0.209013,0.308638,-0.016489,0.413015,2.22284,0.794083,0.891113,0.400889,-0.555736,-1.00074,113.509,392.677,19.8161,0.174576,0.110088,-1.23544,0.293976,0.005878,0.076671,0.260807,0.091505,-1.24805,0.278103,0.022825,0.151081,0.177226,0.002905,0.053901,0.142583,0.001937,0.044007,0.468008,0.035201,0.187619,10.9258,5.83354,0.48433,0.774846,6.81254,2.00272,0.301994,0.266014,1.7536,0.550594,0.512698,2.64074,0.93843,0.049105,4.0589,0.120627,0.528321,1.56488,0.025187,181.956,28.4506,63.2527,0.91802,0.771122,36.3626,0,1.23045,0.911059,0.60403,0.60599,1.2123,161.039,8.69143,21.9182,0.181603,0.097854,1.85587,29.7825,39.4375,10.0386,0.198374,1,2.23529,25.0787,35.8523,6.09489,1,25.0787,0,0,0,0
32.1346,6.39649,22.3303,0.809805,5.51745,7.52329,154.788,0.983176,4.85898,1.90868,0.358523,1,33.7043,121.084,1.14238,0.038889,3.22811,4.1964,2.40504,0.677719,0.573121,1.1196,1.13843,1.23101,0.238542,0.391307,0.347438,0.285135,0.228855,0.272172,0.117949,0.087725,0.190021,0.14832,0.182104,0.175156,0.095643,0.12727,0.130857,0.118446,0.128307,0.124794,0.060166,0.112141,0.094094,0.110508,0.127249,0.111645,0.084921,0.107497,0.083229,0.097857,0.083812,0.073365,0.052615,0.054449,114.093,391.648,19.7901,0.173455,0.259643,-0.397682,0.228049,0.005765,0.075927,0.332941,0.122653,-0.533855,7.53345,0.6875,21.6339,48.7034,0.240878,0.020164,0.001235,0.12963,0.000557,0.004088,1e-06,0,0,0,0,0,0.002397,1e-06,0,0,0,0,0,0.003058,1e-06,0,0,0,0,0,0.004113,1e-06,0,0,0,0,0,0.081563,0.860153,0.50753,0.688998,1.19542,0.015684,150.41,59.375,41.0781,0.682702,0.988482,32.1445,1.13293,0.264361,0.51416,0.453832,-0.027566,-0.889919,1.39824,0.641363,0.800851,0.572757,0.810275,0.251076,94.9368,101.57,10.0782,0.106157,0.147245,-0.272963,0.367421,0.002145,0.046316,0.126058,0.122315,-0.249188,0.964302,0.469197,0.68498,0.710337,1.23773,1.03776,1.52762,0.913996,0.956031,0.625831,0.906245,1.8005,132.301,174.274,13.2013,0.099782,0.552132,0.109903,0.222953,0.001819,0.042653,0.191309,-0.297273,-0.176588,0.199856,0.008227,0.090701,0.246658,0.019959,0.141275,0.170109,0.014601,0.120835,0.269481,0.028443,0.16865,12.2112,4.48663,0.38,0.595561,13.2395,2.95178,0.412,0.391823,1.39357,0.606806,0.851157,1.09253,0.939028,0.028608,3.08736,0.155702,0.487834,1.65359,0.008025,222.895,36.5078,139.992,0.90643,0.52618,47.9531,0,0.721143,0.557093,0.435907,0.437868,4.01945,96.0428,4.70787,21.1608,0.39984,0.301749,1.32508,34.3429,39.4375,16.492,0.216331,1,1.11539,29.1336,34.7767,11.4727,1,29.1336,0,0,0,0
29.1782,6.09516,21.1932,0.816322,5.72207,6.72777,21.1023,0.962583,4.90688,1.66061,0.471526,1,29.7575,-8.65513,1.16347,0.033333,3.09456,3.69122,2.09053,0.401901,0.566352,1.12174,1.0616,1.08145,0.222409,0.180113,0.377289,0.132708,0.277556,0.197539,0.163935,0.151151,0.17337,0.084732,0.157322,0.140107,0.118186,0.148042,0.145648,0.102936,0.150405,0.12379,0.096769,0.102383,0.09838,0.062422,0.106729,0.091311,0.085024,0.109878,0.085096,0.063346,0.06641,0.061082,0.042498,0.059034,117.158,369.963,19.2344,0.164175,0.686935,0.394129,0.250717,0.004845,0.069607,0.277631,-0.234252,-0.027854,7.54108,0.763816,21.1613,18.4129,3.93298,0.060017,0.027807,0.240773,0.012435,0.004227,0,0,0,0,0,0,0.002728,0,0,0,0,0,0,0.003152,0,0,0,0,0,0,0.004254,0,0,0,0,0,0,0.084339,1.16236,0.410037,0.683399,1.22572,0.038966,144.35,53.7692,37.3761,0.706469,1.01756,30.2436,1.18964,0.763719,0.87391,0.734598,1.30635,1.49612,1.21346,0.607493,0.779418,0.64231,0.953965,0.303099,101.505,104.083,10.2021,0.100508,0.085677,0.093448,0.338125,0.001937,0.044016,0.130177,0.220709,0.113451,0.736963,0.27934,0.528526,0.717168,1.13278,-0.202472,1.79261,0.599847,0.774498,0.432049,-0.413317,-0.43071,137.671,271.236,16.4692,0.119627,0.492118,-0.726225,0.20657,0.002608,0.051065,0.247202,-0.312741,-0.88751,0.220235,0.026174,0.161785,0.224645,0.02082,0.144292,0.136432,0.009574,0.097845,0.331862,0.020558,0.143381,12.2112,4.1289,0.418502,0.547522,8.9977,1.85865,0.30837,0.246471,1.3563,0.610927,0.619483,1.47727,0.939979,0.032939,4.19029,0.120302,0.493547,1.65044,0.009225,206.261,34.7436,108.949,0.915538,0.622001,44.3504,0,0.611999,0.522879,0.39991,0.40187,9.51282,76.1838,6.69057,15.6855,0.12472,0.080209,1.55495,30.3454,39.4375,7.8875,0.189548,1.41026,0.774194,25.2651,35.4937,3.58523,1,25.2651,0,0,0,0
